,DEPTH,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,KLOGH,PHIF,SW,VSH,pp_bar,pp_psi
1639,3351.8856,79.950798,106.538497,0.20029999,1.3183,2.47830009,27.9039993,1.16949999,1.14119994,0.004,0.1102,1.0,0.82050001,348.17403880224015,5049.846623979931
1640,3352.038,80.8228988,105.206298,0.20659999,1.29159998,2.46300005,27.9146995,1.12750005,1.11290001,0.00639999,0.1186,1.0,0.80279999,348.22176390424306,5050.538819314361
1641,3352.1904,79.1148986,104.148597,0.201,1.25810003,2.47519993,27.8932991,1.1976,1.16470003,0.0054,0.1119,1.0,0.78860002,348.2688009131558,5051.221034684229
1642,3352.3428,79.0550994,103.091003,0.19539999,1.22459995,2.48740005,27.8719997,1.26769995,1.21659994,0.00449999,0.1052,1.0,0.77450001,348.3151498289783,5051.893270089536
1643,3352.4952,78.1035995,102.033302,0.18979999,1.1911,2.49959993,27.8507003,1.33780002,1.26839995,0.0038,0.0986,1.0,0.76039999,348.36081065171066,5052.555525530282
1644,3352.6476,78.3849029,97.359497,0.18369999,1.21659994,2.50889992,27.8500003,1.38429999,1.32019996,0.0048,0.0935,1.0,0.69809997,348.40578338135276,5053.207801006464
1645,3352.8,79.2419967,92.5680007,0.17759999,1.24399995,2.51799988,27.8500003,1.42999994,1.37199997,0.00609999,0.0885,1.0,0.63419997,348.45006801790464,5053.850096518086
1646,3352.9524,80.1195983,87.7764968,0.17149999,1.27139997,2.52710008,27.8500003,1.47570002,1.42379999,0.00779999,0.08349999,1.0,0.57039999,348.49366456136636,5054.482412065146
1647,3353.1048,81.3576965,83.5488967,0.1676,1.31140005,2.52579998,27.7346992,1.42709994,1.40649998,0.0119,0.08429999,1.0,0.51399999,348.5365730117378,5055.104747647642
1648,3353.2572,83.7338027,79.5774002,0.1648,1.35720002,2.51970005,27.5671005,1.33570003,1.35769999,0.0195,0.0876,1.0,0.46099999,348.5787933690191,5055.717103265579
1649,3353.4096,87.024002,75.6057968,0.16189999,1.40289998,2.51360011,27.3994007,1.24419999,1.30889999,0.0322,0.09089999,1.0,0.4081,348.6203256332102,5056.319478918954
1650,3353.562,88.3216018,75.3419036,0.1623,1.4275,2.50500011,27.0942001,1.18260002,1.27499997,0.03979999,0.0956,1.0,0.40459999,348.6611698043112,5056.911874607769
1651,3353.7144,87.7418975,80.4839019,0.1675,1.42139995,2.49279999,26.5881996,1.16429996,1.26279997,0.0324,0.1023,1.0,0.4731,348.7013258823218,5057.494290332019
1652,3353.8668,87.177803,85.625801,0.1727,1.41530001,2.48070001,26.082199,1.14600002,1.25069999,0.0263,0.1089,1.0,0.5417,348.7407938672423,5058.066726091709
1653,3354.0192,84.6080017,90.6826019,0.1779,1.40499997,2.47079992,25.6399993,1.13689994,1.24269998,0.0205,0.11429999,1.0,0.60909998,348.7795737590725,5058.629181886836
1654,3354.1716,81.2886962,95.1479034,0.18269999,1.36539995,2.4769001,25.6399993,1.19179999,1.26400005,0.0119,0.111,1.0,0.66860002,348.8176655578126,5059.181657717402
1655,3354.324,78.1696014,99.6131973,0.1875,1.32579994,2.48300004,25.6399993,1.24660003,1.28540003,0.00689999,0.10769999,1.0,0.72820001,348.8550692634625,5059.724153583407
1656,3354.4764,79.0445022,104.078498,0.19239999,1.28610002,2.48909997,25.6399993,1.30149996,1.30669999,0.004,0.10429999,1.0,0.78769999,348.89178487602214,5060.25666948485
1657,3354.6288,79.5948028,103.445899,0.1884,1.28260004,2.51579999,25.6709003,1.32290005,1.34609997,0.0024,0.08969999,1.0,0.77929997,348.9278123954916,5060.779205421732
1658,3354.7812,79.8147964,101.879302,0.18279999,1.28559994,2.54620003,25.7075004,1.33809995,1.3887,0.00139999,0.0731,1.0,0.75840002,348.9631518218709,5061.291761394051
1659,3354.9336,82.7039031,100.312599,0.1771,1.28869998,2.57669997,25.7441005,1.35339999,1.43139994,0.001,0.0564,1.0,0.73750001,348.9978031551599,5061.794337401808
1660,3355.086,84.3514022,98.671997,0.17499999,1.30200004,2.57800006,26.1194992,1.33759999,1.42760002,0.001,0.05579999,1.0,0.71560001,349.03176639535883,5062.286933445005
1661,3355.2384,84.7489013,96.9741973,0.17569999,1.32340002,2.55660009,26.7565002,1.29799997,1.38800001,0.00179999,0.0674,1.0,0.69300001,349.0650415424674,5062.7695495236385
1662,3355.3908,85.327301,95.2764968,0.1763,1.34469997,2.53530001,27.3936004,1.25839996,1.34839999,0.00329999,0.07909999,1.0,0.67040002,349.0976285964859,5063.242185637712
1663,3355.5432,81.6762008,94.0383987,0.1761,1.36430001,2.5157001,27.8500003,1.23090004,1.31400001,0.00559999,0.0898,1.0,0.65380001,349.129527557414,5063.704841787221
1664,3355.6956,79.848999,93.9621963,0.17389999,1.37960004,2.50040006,27.8500003,1.23389995,1.29260003,0.00789999,0.09809999,1.0,0.65280002,349.16073842525213,5064.157517972172
1665,3355.848,80.8274993,93.8860015,0.1718,1.39479994,2.48519992,27.8500003,1.23699998,1.27129995,0.01109999,0.10639999,1.0,0.65179997,349.1912612,5064.60021419256
1666,3356.0004,79.469902,93.8099975,0.16959999,1.40999996,2.47000002,27.8500003,1.24,1.25,0.0562,0.14669999,0.90829998,0.65079998,349.22109588165756,5065.032930448385
1667,3356.1528,79.7493972,93.0491027,0.1709,1.37940001,2.48830008,27.8500003,1.2522,1.26530003,0.01119999,0.10469999,1.0,0.64069998,349.25024247022503,5065.45566673965
1668,3356.3052,77.1875,92.2901,0.17229999,1.34899997,2.5065999,27.8500003,1.2644,1.28050005,0.0081,0.0947,1.0,0.63050001,349.2787009657022,5065.868423066352
1669,3356.4576,80.0963973,91.5311965,0.1736,1.31850004,2.52489995,27.8500003,1.2766,1.29579997,0.00579999,0.0847,1.0,0.62040001,349.3064713680893,5066.271199428494
1670,3356.61,83.1791992,91.808403,0.1711,1.32319998,2.52559995,27.8500003,1.29540002,1.30219995,0.00559999,0.08439999,1.0,0.62410002,349.333553677386,5066.663995826071
1671,3356.7624,87.4244995,92.4850006,0.16709999,1.34150004,2.51950001,27.8500003,1.31669998,1.30519998,0.006,0.0877,1.0,0.63309997,349.35994789359273,5067.04681225909
1672,3356.9148,86.7432022,93.1616973,0.163,1.35979998,2.51340007,27.8500003,1.33809995,1.30830001,0.00639999,0.09099999,1.0,0.64219999,349.3856540167091,5067.419648727546
1673,3357.0672,85.2114028,93.7161026,0.16449999,1.37399995,2.50600004,27.8500003,1.3513,1.3154,0.00719999,0.0951,1.0,0.64950001,349.4106720467354,5067.782505231441
1674,3357.2196,82.2733993,94.115303,0.17299999,1.38320004,2.49679994,27.8500003,1.35440003,1.3276,0.0085,0.1001,1.0,0.65490001,349.4350019836713,5068.135381770772
1675,3357.372,79.3702011,94.5146026,0.1814,1.3923,2.48769998,27.8500003,1.35739994,1.3398,0.00999999,0.10509999,1.0,0.66019999,349.4586438275171,5068.478278345543
1676,3357.5244,78.5488967,94.8611984,0.1877,1.40050005,2.48049998,27.8533992,1.36629998,1.35679996,0.0113,0.10899999,1.0,0.66479998,349.4815975782728,5068.811194955752
1677,3357.6768,77.2938003,94.9312973,0.18299999,1.40349996,2.4835,27.8747997,1.40600001,1.39950001,0.01049999,0.1074,1.0,0.66579997,349.50386323593807,5069.134131601399
1678,3357.8292,75.8789978,95.0014038,0.1782,1.40659999,2.48659992,27.896099,1.44560003,1.44219994,0.0097,0.1057,1.0,0.6667,349.52544080051325,5069.447088282484
1679,3357.9816,75.9262008,95.0715026,0.1735,1.40960001,2.48959994,27.9174003,1.48520004,1.48479998,0.0091,0.104,1.0,0.66759997,349.5463302719983,5069.750064999009
1680,3358.134,77.0150985,94.5680999,0.17229999,1.40460002,2.4979999,27.9011993,1.48199999,1.48459994,0.00789999,0.09939999,1.0,0.66089999,349.566531650393,5070.04306175097
1681,3358.2864,74.0515975,93.9859008,0.17159999,1.39849996,2.5072,27.8798999,1.47280001,1.4785,0.0068,0.0944,1.0,0.65310001,349.5860449356977,5070.326078538373
1682,3358.4388,77.8996963,93.4038009,0.171,1.39240002,2.51629996,27.8586006,1.46370005,1.47239995,0.0059,0.0894,1.0,0.64539998,349.604870127912,5070.59911536121
1683,3358.5912,80.6147003,93.3651962,0.17069999,1.39909994,2.51819992,27.8500003,1.46000003,1.46819996,0.0057,0.08839999,1.0,0.64490002,349.62300722703617,5070.862172219488
1684,3358.7436,80.4066009,93.6912994,0.1708,1.41439998,2.5151,27.8500003,1.46000003,1.46510004,0.0059,0.09009999,1.0,0.64920002,349.64045623307015,5071.1152491132025
1685,3358.896,78.5019989,94.0174026,0.1709,1.4296,2.51209998,27.8500003,1.46000003,1.46210002,0.00609999,0.09179999,1.0,0.65359997,349.65721714601386,5071.358346042356
1686,3359.0484,76.7434005,94.1025009,0.1692,1.43710005,2.50999999,27.8500003,1.48230004,1.48129999,0.0063,0.0929,1.0,0.65469998,349.6732899658674,5071.591463006947
1687,3359.2008,79.3543014,93.6697006,0.164,1.42799997,2.50999999,27.8500003,1.55239999,1.54840004,0.00659999,0.0929,1.0,0.64889997,349.6886746926308,5071.814600006978
1688,3359.3532,82.7754974,93.2369003,0.1587,1.41879999,2.50999999,27.8500003,1.62249994,1.61539995,0.00689999,0.0929,1.0,0.64319998,349.703371326304,5072.027757042449
1689,3359.5056,84.0493011,92.8486022,0.15389999,1.40980005,2.51029992,27.8500003,1.68729996,1.67780005,0.0071,0.09269999,1.0,0.63800001,349.717379866887,5072.230934113355
1690,3359.658,88.5655975,93.625801,0.1586,1.40369999,2.51950001,27.8500003,1.61419999,1.61679995,0.0054,0.0877,1.0,0.64829999,349.7307003143797,5072.4241312197
1691,3359.8104,85.9744033,94.4029998,0.16329999,1.39760005,2.52859997,27.8500003,1.541,1.55579996,0.0041,0.08269999,1.0,0.65869998,349.74333266878216,5072.607348361483
1692,3359.9628,83.3135986,95.1802978,0.16799999,1.39149999,2.53780007,27.8500003,1.46790003,1.49489998,0.0031,0.07769999,1.0,0.66909998,349.75527693009457,5072.780585538706
1693,3360.1152,85.3303985,95.0037002,0.17159999,1.39460003,2.53309988,27.7854995,1.41999995,1.46850001,0.0035,0.0803,1.0,0.6667,349.7665330983167,5072.943842751366
1694,3360.2676,85.8221969,94.5189971,0.17489999,1.40069997,2.52390003,27.7000999,1.38039994,1.45319998,0.00449999,0.08529999,1.0,0.66030001,349.7771011734486,5073.097119999464
1695,3360.42,85.7715988,94.0344009,0.1782,1.40680003,2.51480007,27.6147994,1.34080004,1.43799996,0.0057,0.0903,1.0,0.65380001,349.78698115549037,5073.240417283001
1696,3360.5724,88.0858001,93.603302,0.1791,1.40279996,2.50419998,27.4657001,1.30700004,1.41700005,0.00749999,0.0961,1.0,0.648,349.79617304444184,5073.373734601975
1697,3360.7248,85.3050994,93.2314987,0.1773,1.38750004,2.4920001,27.2462997,1.2795,1.38950002,0.0102,0.1027,1.0,0.64310002,349.8046768403032,5073.49707195639
1698,3360.8772,87.109497,92.8595962,0.1755,1.37230002,2.47979998,27.0268001,1.25209999,1.3621,0.01379999,0.10939999,1.0,0.63810002,349.8124925430743,5073.610429346241
1699,3361.0296,84.8291015,92.6014022,0.17419999,1.35759997,2.46880006,26.8553009,1.22590005,1.33169996,0.0688,0.1489,0.86699998,0.6347,349.81962015275525,5073.713806771531
1700,3361.182,81.9106979,92.8147964,0.17489999,1.34539997,2.46269989,26.8827991,1.20449995,1.28900003,0.07379999,0.15119999,0.86790001,0.63749998,349.8261640463792,5073.808718095875
1701,3361.3344,78.7460021,93.0281982,0.1756,1.33319997,2.45659995,26.9102001,1.1832,1.24639999,0.0793,0.1535,0.86940002,0.64039999,349.8327504861456,5073.904246500958
1702,3361.4868,82.6508026,93.2415008,0.1762,1.32109999,2.45050001,26.9375991,1.16180002,1.20369994,0.0851,0.15569999,0.87159997,0.64319998,349.83948384908774,5074.0019058503985
1703,3361.6392,82.3998031,93.7862014,0.1745,1.29770004,2.45280003,25.3920993,1.15439999,1.19159996,0.07639999,0.1543,0.88419997,0.65049999,349.8463641352055,5074.101696144193
1704,3361.7916,80.8069,94.362297,0.17249999,1.27330005,2.45580005,23.6973991,1.14830005,1.1825,0.0674,0.1525,0.898,0.65820002,349.853391344499,5074.203617382344
1705,3361.944,79.070198,94.938301,0.17039999,1.24899995,2.45889997,22.0027008,1.14219999,1.17340004,0.0595,0.1507,0.91210001,0.66579997,349.8605654769682,5074.3076695648515
1706,3362.0964,83.2424011,94.465599,0.1719,1.2342,2.46390008,21.5669994,1.13610005,1.1739,0.0595,0.14959999,0.91829997,0.6595,349.867886532613,5074.413852691712
1707,3362.2488,79.5542984,93.3834991,0.1754,1.22510004,2.47000002,21.8626995,1.12999999,1.17999994,0.0163,0.11479999,1.0,0.64509999,349.87535451143356,5074.52216676293
1708,3362.4012,81.4868011,92.3014984,0.1788,1.21589994,2.47600007,22.1583003,1.12399995,1.18599998,0.01569999,0.1114,1.0,0.63069999,349.8829694134298,5074.632611778503
1709,3362.5536,85.4151,91.0682983,0.18279999,1.21640002,2.47790002,22.3649997,1.11679995,1.18359994,0.017,0.1105,1.0,0.61419999,349.8907312386017,5074.745187738431
1710,3362.706,81.7875976,89.5565032,0.1876,1.23469996,2.47180008,22.4076995,1.10759997,1.16530001,0.02229999,0.11379999,1.0,0.59409999,349.8986399869494,5074.859894642716
1711,3362.8584,81.5695037,88.0447006,0.19239999,1.25300002,2.46569991,22.4503002,1.09850001,1.14699995,0.0293,0.1171,1.0,0.57389998,349.90669565847276,5074.976732491357
1712,3363.0108,78.8851013,86.5084991,0.19599999,1.27170002,2.4604001,22.6028003,1.09189999,1.13259994,0.03779999,0.11999999,1.0,0.55339998,349.91489825317166,5075.095701284351
1713,3363.1632,80.1985015,84.6521987,0.18529999,1.29610002,2.46650004,24.1937999,1.11940002,1.16919994,0.0392,0.1167,1.0,0.52869999,349.9232477710464,5075.216801021703
1714,3363.3156,80.0561981,82.7959976,0.1745,1.32050001,2.47259998,25.7849006,1.14680004,1.20570003,0.04069999,0.1133,1.0,0.50389999,349.9317442120968,5075.34003170341
1715,3363.468,79.3705978,80.9397964,0.1638,1.34490001,2.47869992,27.3759002,1.17420005,1.24230003,0.14939999,0.14149999,0.944,0.4792,349.9403875763228,5075.46539332947
1716,3363.6204,80.8200988,80.8727035,0.1622,1.36689996,2.48959994,27.709999,1.19930005,1.26929998,0.1272,0.13729999,0.96240001,0.4783,349.9491778637247,5075.5928858998905
1717,3363.7728,79.9187011,81.2810974,0.1632,1.38820004,2.50180006,27.709999,1.22360002,1.29359996,0.0247,0.0974,1.0,0.4837,349.9581150743021,5075.722509414662
1718,3363.9252,81.2077026,81.6894989,0.1641,1.4095,2.51399993,27.709999,1.24800002,1.31799995,0.0182,0.0907,1.0,0.48919999,349.96719920805526,5075.854263873792
1719,3364.0776,82.3573989,83.0649032,0.16439999,1.43710005,2.52469992,27.6665,1.28330004,1.35640001,0.01269999,0.08489999,1.0,0.50749999,349.9764302649842,5075.988149277277
1720,3364.23,80.6561965,85.3722,0.164,1.4706,2.53379988,27.5811996,1.32899999,1.40820002,0.00839999,0.07989999,1.0,0.53829997,349.9858082450887,5076.124165625118
1721,3364.3824,81.3039016,87.6794967,0.16349999,1.50409996,2.54290008,27.4958992,1.37469995,1.46000003,0.00559999,0.0749,1.0,0.56910002,349.99533314836896,5076.2623129173135
1722,3364.5348,81.427803,89.8804016,0.164,1.52439999,2.54789996,27.4111995,1.40579998,1.49440002,0.0041,0.0722,1.0,0.59839999,350.0050049748249,5076.402591153866
1723,3364.6872,83.0878982,91.7213973,0.1673,1.5,2.5388,27.3288993,1.38750004,1.47000002,0.00419999,0.0772,1.0,0.62300002,350.0148237244565,5076.545000334772
1724,3364.8396,83.7296981,93.5624008,0.17069999,1.47570002,2.5295999,27.2465991,1.36919999,1.44570004,0.0043,0.08219999,1.0,0.64749997,350.0247893972638,5076.689540460035
1725,3364.992,82.4088973,95.4033966,0.17399999,1.45130002,2.52049994,27.1643009,1.35099995,1.42130005,0.00449999,0.0872,1.0,0.67199999,350.03490199324676,5076.836211529652
1726,3365.1444,79.0613021,94.3014984,0.1712,1.42110002,2.51999998,27.0820007,1.36440002,1.41129994,0.00499999,0.08739999,1.0,0.65740001,350.0451615124055,5076.985013543627
1727,3365.2968,78.2714004,93.0365982,0.16799999,1.39059996,2.51999998,26.9997005,1.37969994,1.40219998,0.00559999,0.08739999,1.0,0.6405,350.0555679547399,5077.135946501957
1728,3365.4492,78.0931015,91.7715988,0.1649,1.36020004,2.51999998,26.9174003,1.39489996,1.393,0.0063,0.08739999,1.0,0.6236,350.06612132025,5077.289010404642
1729,3365.6016,79.6477966,91.4272003,0.164,1.36020004,2.51799988,26.8899993,1.40199995,1.40419995,0.0068,0.0885,1.0,0.61900001,350.0768216089358,5077.444205251683
1730,3365.754,79.0983963,91.5429992,0.16419999,1.37539994,2.51489996,26.8899993,1.40509998,1.42560005,0.00719999,0.09019999,1.0,0.62059998,350.0876688207972,5077.6015310430785
1731,3365.9064,80.5551986,91.6588973,0.16449999,1.39059996,2.51189994,26.8899993,1.4081,1.44690001,0.0076,0.09189999,1.0,0.62209999,350.0986629558344,5077.760987778831
1732,3366.0588,80.2451019,90.9962005,0.1638,1.4059,2.51349997,26.8593997,1.40409994,1.45650005,0.00779999,0.09099999,1.0,0.61330002,350.1098040140472,5077.922575458938
1733,3366.2112,79.7746963,89.0942001,0.16179999,1.42110002,2.52270007,26.780199,1.38890004,1.44729995,0.0076,0.086,1.0,0.58789998,350.1210919954358,5078.086294083401
1734,3366.3636,77.1936035,87.1922988,0.1597,1.43640005,2.53180003,26.7008991,1.3736,1.43819999,0.0074,0.081,1.0,0.56260001,350.1325269,5078.25214365222
1735,3366.516,81.0430984,85.528099,0.15819999,1.45290005,2.5381,26.6341991,1.35810005,1.42840003,0.0076,0.0776,1.0,0.54040002,350.14410872773993,5078.420124165395
1736,3366.6684,82.2242965,85.8908004,0.1611,1.48029994,2.51979994,26.6737995,1.3398,1.41320002,0.0109,0.08749999,1.0,0.54519999,350.15583747865554,5078.590235622924
1737,3366.8208,84.8315963,86.2535018,0.1641,1.50769996,2.50149989,26.7133998,1.32149994,1.39789998,0.01569999,0.09749999,1.0,0.55000001,350.16771315274684,5078.76247802481
1738,3366.9732,82.0419998,86.6162033,0.16699999,1.53519999,2.48320007,26.7530002,1.3032,1.38269996,0.08789999,0.14129999,0.89649999,0.55489999,350.17973575001383,5078.936851371051
1739,3367.1256,82.6613998,86.4841003,0.16899999,1.51989996,2.48000001,26.6972007,1.30499994,1.38999998,0.09589999,0.14319999,0.8826,0.55309998,350.1919052704565,5079.113355661647
1740,3367.278,83.0873031,86.2462997,0.1708,1.49549996,2.48000001,26.6210002,1.3111,1.40219998,0.0252,0.1093,1.0,0.55000001,350.2042217140749,5079.2919908966
1741,3367.4304,80.4748992,86.0085983,0.1727,1.47109997,2.48000001,26.5447998,1.31719994,1.41439998,0.0258,0.1093,1.0,0.54680001,350.21668508086896,5079.472757075907
1742,3367.5828,78.4595031,86.1251983,0.172,1.45500004,2.48499989,26.5844993,1.33819997,1.42499995,0.0229,0.1066,1.0,0.54830002,350.23051598109697,5079.6733576866345
1743,3367.7352,75.5542984,86.5397033,0.1693,1.44589996,2.49410009,26.7217006,1.37170004,1.43410003,0.01799999,0.10159999,1.0,0.5539,350.24693502501714,5079.911496215844
1744,3367.8876,77.2352981,86.9542999,0.1666,1.43669998,2.50329995,26.8588008,1.40530002,1.4433,0.0142,0.0966,1.0,0.55940002,350.26594221262934,5080.187172663534
1745,3368.04,79.4447021,87.2144012,0.1641,1.43159997,2.50839996,26.9232006,1.42999994,1.45079994,0.0124,0.0938,1.0,0.5629,350.2875375439338,5080.500387029707
1746,3368.1924,78.2938995,87.0407028,0.1621,1.43770003,2.50230002,26.7830009,1.42999994,1.45379996,0.01439999,0.09709999,1.0,0.56050002,350.31172101893037,5080.851139314363
1747,3368.3448,78.8657989,86.8668975,0.16009999,1.44379997,2.49620008,26.6427993,1.42999994,1.4569,0.0649,0.13429999,0.91900002,0.5582,350.3384926376192,5081.239429517501
1748,3368.4972,78.6100997,86.6931991,0.15809999,1.44990003,2.4900999,26.5025997,1.42999994,1.45990002,0.0692,0.13549999,0.9099,0.55589997,350.3678524,5081.66525763912
1749,3368.6496,77.4797973,85.9420013,0.16019999,1.45000004,2.49300003,26.4640998,1.43599998,1.45399999,0.07379999,0.13539999,0.91250002,0.54589998,350.399800306073,5082.128623679222
1750,3368.802,78.0687026,85.1800003,0.1623,1.45000004,2.49600005,26.4274997,1.44210004,1.44790005,0.0196,0.1005,1.0,0.53570002,350.4343363558382,5082.629527637806
1751,3368.9544,79.3887023,84.4179992,0.16449999,1.45000004,2.49909996,26.3908996,1.44819998,1.44179999,0.0197,0.09889999,1.0,0.52560001,350.47146054929544,5083.167969514871
1752,3369.1068,79.2683029,85.5057983,0.16539999,1.44790005,2.4979,26.273199,1.45430004,1.45280003,0.0183,0.0995,1.0,0.54009997,350.51117288644497,5083.74394931042
1753,3369.2592,81.1344985,87.3833007,0.1658,1.44480001,2.49480009,26.1208,1.46039998,1.47109997,0.0164,0.10119999,1.0,0.56510001,350.5534733672867,5084.3574670244525
1754,3369.4116,76.4541015,89.2609024,0.16619999,1.44179999,2.49180006,25.968399,1.46650004,1.48940002,0.0148,0.10289999,1.0,0.59009999,350.5983619918204,5085.0085226569645
1755,3369.564,81.7081985,89.9007034,0.16439999,1.44130003,2.49510002,25.8645992,1.47259998,1.50259995,0.0129,0.101,1.0,0.59869998,350.64583876004633,5085.69711620796
1756,3369.7164,81.3984985,88.830902,0.1595,1.44430005,2.5072999,25.8281002,1.47870004,1.50870001,0.0109,0.0944,1.0,0.58439999,350.6959036719644,5086.423247677437
1757,3369.8688,78.3479995,87.7610015,0.15459999,1.44739997,2.51950001,25.7915,1.48479998,1.51479995,0.0092,0.0877,1.0,0.5701,350.7485567275746,5087.186917065397
1758,3370.0212,79.2417984,86.9366989,0.15049999,1.44749999,2.5308001,25.7497997,1.49129998,1.52079999,0.00779999,0.0815,1.0,0.55919998,350.80379792687694,5087.988124371837
1759,3370.1736,81.596199,87.6315994,0.1515,1.42920005,2.53690004,25.6767005,1.50039994,1.52690005,0.00639999,0.07819999,1.0,0.56840002,350.8616272698715,5088.826869596763
1760,3370.326,79.5173034,88.3265991,0.1525,1.41089999,2.54299998,25.6035003,1.50960004,1.53299999,0.0052,0.07479999,1.0,0.57770001,350.9220447565582,5089.703152740169
1761,3370.4784,82.3218002,89.0214996,0.1535,1.39260005,2.54909992,25.5303993,1.5187,1.53910005,0.0043,0.0715,1.0,0.58700001,350.9850503869369,5090.616973802055
1762,3370.6308,81.998497,88.8767013,0.15289999,1.38999998,2.54739999,25.457199,1.49650001,1.5295,0.00449999,0.07249999,1.0,0.58499997,351.050644161008,5091.568332782428
1763,3370.7832,76.0174026,88.5932006,0.15209999,1.38999998,2.54430007,25.3840999,1.46899998,1.5173,0.00499999,0.0741,1.0,0.5812,351.118826078771,5092.557229681279
1764,3370.9356,79.1528015,88.3097991,0.15119999,1.38999998,2.54130005,25.3108997,1.44159996,1.50520002,0.00549999,0.0758,1.0,0.57749998,351.1895961402263,5093.583664498614
1765,3371.088,79.1511001,88.6158981,0.1506,1.37940001,2.5381999,25.2730007,1.42649996,1.48059999,0.0057,0.0775,1.0,0.58149999,351.2629543453737,5094.647637234431
1766,3371.2404,78.2789993,89.3535003,0.15009999,1.36119997,2.53520011,25.2607994,1.42040002,1.44710004,0.0057,0.07909999,1.0,0.59140002,351.3366321484769,5095.716245355079
1767,3371.3928,78.3572998,90.0912017,0.14959999,1.34290003,2.53209996,25.2486,1.41429996,1.41359996,0.0057,0.08079999,1.0,0.60119998,351.4083610037999,5096.756586326913
1768,3371.5452,79.998703,91.4841995,0.1506,1.32729995,2.52819991,25.2499008,1.40550005,1.38549995,0.0054,0.08299999,1.0,0.61979997,351.47814091134245,5097.768660149929
1769,3371.6976,78.6464004,94.4316024,0.15479999,1.31809997,2.52209997,25.2835006,1.39020001,1.37020003,0.00469999,0.0863,1.0,0.65909999,351.5459718711046,5098.752466824127
1770,3371.85,77.7397994,97.3789978,0.15899999,1.30900001,2.51600003,25.3169994,1.375,1.35500001,0.0041,0.08959999,1.0,0.69840002,351.61185388308644,5099.70800634951
1771,3372.0024,78.060997,100.257499,0.1632,1.29980003,2.50979995,25.3514003,1.35950005,1.33949995,0.00359999,0.093,1.0,0.73680001,351.675786947288,5100.635278726076
1772,3372.1548,77.8080978,98.8280029,0.1659,1.28760004,2.49760007,25.4398002,1.32589995,1.30900001,0.0054,0.09969999,1.0,0.7177,351.73777106370903,5101.534283953823
1773,3372.3072,77.6445007,97.3984985,0.16859999,1.27540004,2.48539996,25.5282001,1.2924,1.27859997,0.008,0.10629999,1.0,0.69859999,351.79780623234984,5102.405022032755
1774,3372.4596,79.4107971,95.9689025,0.17129999,1.26320004,2.47320008,25.6166,1.25890004,1.24810004,0.0454,0.1463,0.9106,0.6796,351.8558924532102,5103.24749296287
1775,3372.612,83.1362991,95.2898025,0.1699,1.26900005,2.4834001,25.6802997,1.26789999,1.26460003,0.0102,0.1074,1.0,0.67049998,351.9120297262902,5104.061696744167
1776,3372.7644,85.4993972,94.881401,0.16699999,1.28120005,2.50169992,25.7352008,1.29229998,1.29820001,0.0071,0.0974,1.0,0.66509997,351.9662180515899,5104.84763337665
1777,3372.9168,85.3654022,94.4729995,0.1641,1.29330003,2.51999998,25.7901,1.31669998,1.33169996,0.0049,0.08739999,1.0,0.65960001,352.01845742910916,5105.605302860314
1778,3373.0692,83.0090026,94.3289031,0.16259999,1.29859995,2.52719998,25.8449001,1.33420002,1.36109995,0.0043,0.08349999,1.0,0.6577,352.068747858848,5106.33470519516
1779,3373.2216,82.4598007,94.5026016,0.16279999,1.29560005,2.52110004,25.8997993,1.34329998,1.38549995,0.0048,0.0868,1.0,0.66000002,352.1170893408065,5107.03584038119
1780,3373.374,81.9552993,94.6763992,0.163,1.29250001,2.5150001,25.9545993,1.35239994,1.40980005,0.0054,0.09009999,1.0,0.6624,352.16348187498477,5107.708708418404
1781,3373.5264,80.6259002,94.4360961,0.16259999,1.29110002,2.51110005,25.9810009,1.36419999,1.43050003,0.006,0.09229999,1.0,0.65909999,352.2079254613826,5108.353309306801
1782,3373.6788,79.4121017,92.2202987,0.1594,1.29719996,2.51719999,25.8712997,1.38859999,1.43359994,0.0065,0.089,1.0,0.62959998,352.2504201,5108.96964304638
1783,3373.8312,73.9740982,90.0044021,0.1562,1.3032,2.52320003,25.7614994,1.41299998,1.43659996,0.00689999,0.08569999,1.0,0.60009998,352.29096579083716,5109.557709637144
1784,3373.9836,72.879898,87.7884979,0.15299999,1.30929994,2.52929997,25.6518001,1.43739998,1.4397,0.0074,0.08229999,1.0,0.57050001,352.3295625338938,5110.117509079089
1785,3374.136,74.4623031,87.3078994,0.15639999,1.29910004,2.53539991,25.1830005,1.41279995,1.40460002,0.0068,0.079,1.0,0.56410002,352.36621032917026,5110.6490413722195
1786,3374.2884,78.9369964,87.0366973,0.1605,1.28690004,2.54150009,24.6709995,1.38230001,1.365,0.00609999,0.07569999,1.0,0.56050002,352.40090917666623,5111.152306516532
1787,3374.4408,78.6440963,86.7654037,0.16459999,1.27470004,2.54760003,24.1588993,1.35179996,1.32539999,0.00549999,0.0723,1.0,0.55690002,352.43365907638184,5111.627304512027
1788,3374.5932,80.5660018,87.2416,0.1657,1.2644,2.54069995,23.7381992,1.33630001,1.31369996,0.00609999,0.07609999,1.0,0.56319999,352.4644600283171,5112.074035358705
1789,3374.7456,82.7096023,88.1924972,0.165,1.25530004,2.52539992,23.3754997,1.33019995,1.31980001,0.00779999,0.08449999,1.0,0.57590001,352.4933120324721,5112.492499056569
